Term,CRN,CourseTitle,Subject,CourseNumber,Section,SUBJ_NMBR,SUBJ_NMBR_SECT,Xlst_Group_Identifier,Course_Campus,Course_Campus_Name,Max_Enrl,Enrl_Actual,Seats_Avail,Reserved_Seating_Ind,Wait_List_Count_for_Section,RegStatusCode,RegStatusDesc,College_of_the_Course,StudentLevel,College_of_the_Student,Major,Student_Campus,TotalSemesterHours,TotalOnlineHours,Course_Location,Part_of_term_code,Schedule_type_code,Schedule_type_desc
202510,14188,NETWORK SCIENCE,CST,311,1,CST-311,CST-311-01,XU,1,CHICAGO CAMPUS,50,50,0,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,15,8,2: Schaumburg Course,1,A,Lecture
202510,12206,INF & TODDLER: TEACH LRN ASSMT,ECHD,370,98,ECHD-370,ECHD-370-98,BT,8,ONLINE,30,28,2,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,13,10,3: Online Course,1,D,Online
202510,12227,IND. COACH & FIELD EXP. 1,ECHD,303,10,ECHD-303,ECHD-303-10,BM,1,CHICAGO CAMPUS,12,12,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,13,10,2: Schaumburg Course,1,A,Lecture
202510,12258,LANGUAGE DEVELOPMENT,ECHD,334,10,ECHD-334,ECHD-334-10,BR,1,CHICAGO CAMPUS,25,15,10,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,13,10,2: Schaumburg Course,1,A,Lecture
202510,13011,ECHD CURR & ASSMT: PRESCHOOL,ECHD,338,11,ECHD-338,ECHD-338-11,Z7,1,CHICAGO CAMPUS,25,14,11,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,13,10,2: Schaumburg Course,1,C,Lecture/Lab/Field Experience
202510,13518,LINGUISTICS FOR ESL TEACHERS,DLED,358,98,DLED-358,DLED-358-98,,8,ONLINE,25,20,5,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,13,10,3: Online Course,1,D,Online
202510,11020,BUSINESS LAW I,BLAW,201,1,BLAW-201,BLAW-201-01,,1,CHICAGO CAMPUS,35,34,1,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
202510,11080,PRINCIPLES OF MARKETING,MKTG,302,1,MKTG-302,MKTG-302-01,,1,CHICAGO CAMPUS,40,34,6,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
202510,11091,BUSINESS COMMUNICATIONS,BCOM,301,1,BCOM-301,BCOM-301-01,,1,CHICAGO CAMPUS,25,24,1,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
202510,11194,HUMAN BIOLOGY-LECT,BIOL,111,01A,BIOL-111,BIOL-111-01A,,1,CHICAGO CAMPUS,48,37,11,,0,RW,Web Registered,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,A,Lecture
202510,11195,HUMAN BIOLOGY-LAB,BIOL,111,01B,BIOL-111,BIOL-111-01B,,1,CHICAGO CAMPUS,30,28,2,,0,RW,Web Registered,,Undergraduate,W E Heller Col of Business,Marketing,CHICAGO CAMPUS,13,,2: Schaumburg Course,1,B,Lab
202510,10904,WATER,SUST,220,1,SUST-220,SUST-220-01,,1,CHICAGO CAMPUS,25,24,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,11748,AFRICAN-AMER HISTORY:1619-1877,AFS,228,1,AFS-228,AFS-228-01,BV,1,CHICAGO CAMPUS,40,25,15,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,14253,THE WORLD TO 1500,HIST,111,2,HIST-111,HIST-111-02,,1,CHICAGO CAMPUS,40,37,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,14587,MATHEMATICAL FOUNDATIONS,MATH,10,05A,MATH-010,MATH-010-05A,,1,CHICAGO CAMPUS,24,20,4,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,10895,INTRO TO THE VISUAL ARTS,ART,101,1,ART-101,ART-101-01,,1,CHICAGO CAMPUS,50,45,5,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Undecided,CHICAGO CAMPUS,12,0,2: Schaumburg Course,1,A,Lecture
202510,13994,COMPI: CRITICAL READ & WRITING,ENG,101,8,ENG-101,ENG-101-08,,1,CHICAGO CAMPUS,24,13,11,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Undecided,CHICAGO CAMPUS,12,0,2: Schaumburg Course,1,A,Lecture
202510,14572,MATHEMATICAL FOUNDATIONS,MATH,10,01A,MATH-010,MATH-010-01A,,1,CHICAGO CAMPUS,24,16,8,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Undecided,CHICAGO CAMPUS,12,0,2: Schaumburg Course,1,A,Lecture
202510,14602,PUBLIC SPEAKING,COMM,101,9,COMM-101,COMM-101-09,,1,CHICAGO CAMPUS,20,17,3,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Undecided,CHICAGO CAMPUS,12,0,2: Schaumburg Course,1,A,Lecture
202510,10954,INTERMEDIATE STATISTICS,PSYC,407,10,PSYC-407,PSYC-407-10,,1,CHICAGO CAMPUS,25,10,15,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Industrial Organizatnl Psych,CHICAGO CAMPUS,6,,2: Schaumburg Course,1,A,Lecture
202510,14398,ORGANIZATIONAL PSYCHOLOGY,PSYC,462,10,PSYC-462,PSYC-462-10,,1,CHICAGO CAMPUS,25,16,9,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Industrial Organizatnl Psych,CHICAGO CAMPUS,6,,2: Schaumburg Course,1,A,Lecture
202510,11448,THEORIES OF COUNSELING & PSYCH,PSYC,623,10,PSYC-623,PSYC-623-10,,1,CHICAGO CAMPUS,30,11,19,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",General Psychology,ONLINE,9,42,2: Schaumburg Course,1,A,Lecture
202510,11703,LEARN BASES OF BEHAV FOR COUNS,PSYC,580,98,PSYC-580,PSYC-580-98,,8,ONLINE,30,21,9,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",General Psychology,ONLINE,9,42,3: Online Course,1,D,Online
202510,14218,CHEMICAL DEPENDENCE,PSYC,515,98,PSYC-515,PSYC-515-98,,8,ONLINE,30,19,11,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",General Psychology,ONLINE,9,42,3: Online Course,1,D,Online
202510,10889,INFORMATION RETRIEVAL,CST,486,97,CST-486,CST-486-97,ZQ,8,ONLINE,23,26,-3,,0,RE,**Registered**,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,6,15,3: Online Course,1,D,Online
202510,11964,DEEP LEARNING,CST,461,10,CST-461,CST-461-10,,1,CHICAGO CAMPUS,24,13,11,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,6,15,2: Schaumburg Course,1,A,Lecture
202510,11150,COLLEGE ALGEBRA,MATH,121,3,MATH-121,MATH-121-03,,1,CHICAGO CAMPUS,30,25,5,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,11315,COMPI: CRITICAL READ & WRITING,ENG,101,7,ENG-101,ENG-101-07,,1,CHICAGO CAMPUS,24,23,1,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,13088,FIRST YEAR SUCCESS COURSE,FYS,101,01G,FYS-101,FYS-101-01G,,1,CHICAGO CAMPUS,25,21,4,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,13782,ALGEBRAIC FOUNDATIONS,MATH,21,3,MATH-021,MATH-021-03,,1,CHICAGO CAMPUS,24,20,4,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,14562,PUBLIC SPEAKING,COMM,101,02B,COMM-101,COMM-101-02B,,1,CHICAGO CAMPUS,20,19,1,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,14564,INTRODUCTORY PSYCHOLOGY,PSYC,103,3,PSYC-103,PSYC-103-03,,1,CHICAGO CAMPUS,40,38,2,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Diagnostic Med Sonogrphy,CHICAGO CAMPUS,16,,2: Schaumburg Course,1,A,Lecture
202510,10936,INTRO TO CRIMINAL JUSTICE,CJL,200,1,CJL-200,CJL-200-01,,1,CHICAGO CAMPUS,35,34,1,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,13,3,2: Schaumburg Course,1,A,Lecture
202510,11221,INTRO TO ENVIRONMENTAL SCI,PHSC,105,1,PHSC-105,PHSC-105-01,,8,ONLINE,40,36,4,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,13,3,3: Online Course,1,D,Online
202510,13080,FIRST YEAR SUCCESS COURSE,FYS,101,01B,FYS-101,FYS-101-01B,,1,CHICAGO CAMPUS,25,23,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,13,3,2: Schaumburg Course,1,A,Lecture
202510,13766,COMPI: CRITICAL READ & WRITING,ENG,101,04A,ENG-101,ENG-101-04A,,1,CHICAGO CAMPUS,24,21,3,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,13,3,2: Schaumburg Course,1,A,Lecture
202510,14405,INTRO TO INTERNAT. RELATIONS,POS,103,1,POS-103,POS-103-01,,1,CHICAGO CAMPUS,40,26,14,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Criminal Justice,CHICAGO CAMPUS,13,3,2: Schaumburg Course,1,A,Lecture
202510,11882,INTRODUCTORY PSYCHOLOGY,PSYC,103,98,PSYC-103,PSYC-103-98,,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,6,18,3: Online Course,1,D,Online
202510,12368,ETHICS,PHIL,230,98,PHIL-230,PHIL-230-98,,8,ONLINE,25,26,-1,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Biology,CHICAGO CAMPUS,6,18,3: Online Course,1,D,Online
202510,12206,INF & TODDLER: TEACH LRN ASSMT,ECHD,370,98,ECHD-370,ECHD-370-98,BT,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,SCHAUMBURG CAMPUS,9,6,3: Online Course,1,D,Online
202510,12258,LANGUAGE DEVELOPMENT,ECHD,334,10,ECHD-334,ECHD-334-10,BR,1,CHICAGO CAMPUS,25,15,10,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,SCHAUMBURG CAMPUS,9,6,2: Schaumburg Course,1,A,Lecture
202510,13011,ECHD CURR & ASSMT: PRESCHOOL,ECHD,338,11,ECHD-338,ECHD-338-11,Z7,1,CHICAGO CAMPUS,25,14,11,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,SCHAUMBURG CAMPUS,9,6,2: Schaumburg Course,1,C,Lecture/Lab/Field Experience
202510,10883,INTRODUCTION TO ALGORITHMS,CST,280,1,CST-280,CST-280-01,,1,CHICAGO CAMPUS,25,18,7,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,2: Schaumburg Course,1,A,Lecture
202510,10888,INFORMATION RETRIEVAL,CST,386,97,CST-386,CST-386-97,ZQ,8,ONLINE,23,26,-3,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,3: Online Course,1,D,Online
202510,10934,LEADERSHIP DEVELOPMENT,OLED,370,98,OLED-370,OLED-370-98,EP,8,ONLINE,28,28,0,,0,RW,Web Registered,W E Heller Col of Business,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,3: Online Course,3A,D,Online
202510,11620,DATA MINING,CST,309,1,CST-309,CST-309-01,AM,1,CHICAGO CAMPUS,30,31,-1,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,2: Schaumburg Course,1,A,Lecture
202510,12555,PROGRAMMING LANGUAGES,CST,372,98,CST-372,CST-372-98,,8,ONLINE,30,27,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,3: Online Course,1,D,Online
202510,12573,SOFTWARE ENGINEERING I,CST,348,1,CST-348,CST-348-01,DV,1,CHICAGO CAMPUS,25,24,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,18,25,2: Schaumburg Course,1,A,Lecture
202510,11835,VOICE & SPEECH FOR THE ACTOR I,THAR,220,2,THAR-220,THAR-220-02,,1,CHICAGO CAMPUS,25,21,4,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,12249,PRO PERFORM ARTIST IN SOCIETY,ARTL,101,2,ARTL-101,ARTL-101-02,,1,CHICAGO CAMPUS,30,29,1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,12255,COMPI: CRITICAL READ & WRITING,ENG,101,01B,ENG-101,ENG-101-01B,,1,CHICAGO CAMPUS,24,21,3,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,14644,INTRO TO PERFORMING ART TECH,PAID,101,3,PAID-101,PAID-101-03,,1,CHICAGO CAMPUS,20,23,-3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,3A,A,Lecture
202510,14680,FUNDAMENTALS OF ACTING I,THAR,206,6,THAR-206,THAR-206-06,,1,CHICAGO CAMPUS,25,26,-1,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,A,Lecture
202510,14684,THEATRE PRODUCTION PRACTICUM,THAR,350,1,THAR-350,THAR-350-1,,1,CHICAGO CAMPUS,50,46,4,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Interdisc Theatre Studies,CHICAGO CAMPUS,12,,2: Schaumburg Course,1,P,Performance
202510,11923,ANTI-MONEY LAUNDERING,ACCT,474,98,ACCT-474,ACCT-474-98,,8,ONLINE,35,7,28,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Accounting Forensics,ONLINE,6,21,3: Online Course,3A,D,Online
202510,11957,FINANCIAL STATEMENTS AND FRAUD,ACCT,473,98,ACCT-473,ACCT-473-98,,8,ONLINE,35,13,22,,0,RW,Web Registered,W E Heller Col of Business,Graduate,W E Heller Col of Business,Accounting Forensics,ONLINE,6,21,3: Online Course,3A,D,Online
202510,10602,VIOLONCELLO (UPPER DIV),VCEL,311,1,VCEL-311,VCEL-311-01,,1,CHICAGO CAMPUS,99,8,91,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,S,Studio
202510,10655,ORCHESTRA,ENS,202,1,ENS-202,ENS-202-01,H6,1,CHICAGO CAMPUS,99,75,24,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,EN,Ensemble
202510,10668,CHAMBER MUSIC (STRINGS),ENS,307,1,ENS-307,ENS-307-01,I2,1,CHICAGO CAMPUS,99,27,72,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,EN,Ensemble
202510,10746,JURY (UPPER DIV),PERF,361,1,PERF-361,PERF-361-01,,1,CHICAGO CAMPUS,999,42,957,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,P,Performance
202510,10880,THE WORLD TO 1500,HIST,111,1,HIST-111,HIST-111-01,,1,CHICAGO CAMPUS,40,40,0,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,A,Lecture
202510,10995,INTRO TO FINANCIAL ACCOUNTING,ACCT,210,1,ACCT-210,ACCT-210-01,FI,1,CHICAGO CAMPUS,35,20,15,,0,RE,**Registered**,W E Heller Col of Business,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,A,Lecture
202510,11573,ORCH. EXCERPTS - VIOLONCELLO,PERF,344,1,PERF-344,PERF-344-01,KS,1,CHICAGO CAMPUS,15,12,3,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,P,Performance
202510,11796,PRINCIPLES OF ECONOMICS I,ECON,101,2,ECON-101,ECON-101-02,,1,CHICAGO CAMPUS,35,31,4,,0,RE,**Registered**,,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,A,Lecture
202510,12114,BMA COLLOQUIUM (HON),MAS,301,99,MAS-301,MAS-301-99,,1,CHICAGO CAMPUS,25,8,17,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,A,Lecture
202510,14329,STRING PERFORMANCE CLASS,PERF,380,2,PERF-380,PERF-380-02,EV,1,CHICAGO CAMPUS,60,20,40,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violoncello,CHICAGO CAMPUS,18,,2: Schaumburg Course,1,A,Lecture
202510,11602,APPLICS OF BIOTECHNOLOGY,BIOL,480,24,BIOL-480,BIOL-480-24,GQ,2,SCHAUMBURG CAMPUS,40,37,3,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,12,1,1: Chicago Course,1,V,Videoconference
202510,12077,RESEARCH METHODS,BIOL,468,20,BIOL-468,BIOL-468-20,,2,SCHAUMBURG CAMPUS,12,11,1,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,12,1,1: Chicago Course,1,A,Lecture
202510,14470,BIOSTATISTICS,BIOL,418,1,BIOL-418,BIOL-418-01,DJ,1,CHICAGO CAMPUS,24,23,1,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,12,1,2: Schaumburg Course,1,A,Lecture
202510,14472,VIROLOGY,BIOL,425,1,BIOL-425,BIOL-425-01,DO,1,CHICAGO CAMPUS,34,33,1,,0,RW,Web Registered,,Graduate,"Col of Science, Health, & Phar",Biotechnology&Chemical Science,CHICAGO CAMPUS,12,1,2: Schaumburg Course,1,V,Videoconference
202510,12303,"CURRICULUM, INSTR & ASSESSMENT",SPED,300,11,SPED-300,SPED-300-11,CF,1,CHICAGO CAMPUS,35,31,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,9,14,2: Schaumburg Course,1,A,Lecture
202510,12521,MET TCH MATH & SCI IN K-8,SPED,341,10,SPED-341,SPED-341-10,BX,1,CHICAGO CAMPUS,35,30,5,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,9,14,2: Schaumburg Course,1,A,Lecture
202510,12703,FOUNDATIONS & COMMUNITY,SPED,301,11,SPED-301,SPED-301-11,E3,1,CHICAGO CAMPUS,35,18,17,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Special Education,CHICAGO CAMPUS,9,14,2: Schaumburg Course,1,A,Lecture
202510,12555,PROGRAMMING LANGUAGES,CST,372,98,CST-372,CST-372-98,,8,ONLINE,30,27,3,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,12,7,3: Online Course,1,D,Online
202510,12573,SOFTWARE ENGINEERING I,CST,348,1,CST-348,CST-348-01,DV,1,CHICAGO CAMPUS,25,24,1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,14290,OPERATING SYSTEMS,CST,317,2,CST-317,CST-317-02,B6,1,CHICAGO CAMPUS,25,26,-1,,0,RW,Web Registered,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,14296,INTRODUCTION TO ALGORITHMS,CST,280,3,CST-280,CST-280-03,,1,CHICAGO CAMPUS,25,8,17,,0,RE,**Registered**,,Undergraduate,"Col of Science, Health, & Phar",Computer Science,CHICAGO CAMPUS,12,7,2: Schaumburg Course,1,A,Lecture
202510,13999,PRINCIPAL INTERN I,ILED,463,98A,ILED-463,ILED-463-98A,,8,ONLINE,40,9,31,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Dual Language Principal Leader,CHICAGO CAMPUS,3,15,4: All Other Courses,1,L,Internship
202510,10839,ECHD CURR & ASSMT: PRESCHOOL,ECHD,338,10,ECHD-338,ECHD-338-10,BS,1,CHICAGO CAMPUS,25,16,9,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,2: Schaumburg Course,1,C,Lecture/Lab/Field Experience
202510,11221,INTRO TO ENVIRONMENTAL SCI,PHSC,105,1,PHSC-105,PHSC-105-01,,8,ONLINE,40,36,4,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,3: Online Course,1,D,Online
202510,12206,INF & TODDLER: TEACH LRN ASSMT,ECHD,370,98,ECHD-370,ECHD-370-98,BT,8,ONLINE,30,28,2,,0,RE,**Registered**,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,3: Online Course,1,D,Online
202510,12227,IND. COACH & FIELD EXP. 1,ECHD,303,10,ECHD-303,ECHD-303-10,BM,1,CHICAGO CAMPUS,12,12,0,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,2: Schaumburg Course,1,A,Lecture
202510,12258,LANGUAGE DEVELOPMENT,ECHD,334,10,ECHD-334,ECHD-334-10,BR,1,CHICAGO CAMPUS,25,15,10,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,2: Schaumburg Course,1,A,Lecture
202510,13518,LINGUISTICS FOR ESL TEACHERS,DLED,358,98,DLED-358,DLED-358-98,,8,ONLINE,25,20,5,,0,RW,Web Registered,,Undergraduate,"College of Humanities, Education & Social Sciences",Early Childhood Education,CHICAGO CAMPUS,16,25,3: Online Course,1,D,Online
202510,11206,COGNITIVE/BEHAVIORAL COUNSEL,PSYC,641,24,PSYC-641,PSYC-641-24,,2,SCHAUMBURG CAMPUS,30,20,10,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,30,1: Chicago Course,1,A,Lecture
202510,11449,THEORIES OF COUNSELING & PSYCH,PSYC,623,98,PSYC-623,PSYC-623-98,,8,ONLINE,30,21,9,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,30,3: Online Course,1,D,Online
202510,12448,"PROFESSIONAL, LEGAL & ETHICAL",PSYC,605,98,PSYC-605,PSYC-605-98,,8,ONLINE,30,30,0,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,30,3: Online Course,1,D,Online
202510,12449,HUMAN DEVELOPMENT,PSYC,606,98,PSYC-606,PSYC-606-98,,8,ONLINE,30,27,3,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",Clin Psych (Counslng Practice),CHICAGO CAMPUS,12,30,3: Online Course,1,D,Online
202510,12157,FICTION FORMS WORKSHOP,CRWR,431A,10,CRWR-431A,CRWR-431A-10,DG,1,CHICAGO CAMPUS,15,5,10,,0,RW,Web Registered,,Graduate,"College of Humanities, Education & Social Sciences",None,CHICAGO CAMPUS,3,,2: Schaumburg Course,1,A,Lecture
202510,10577,VIOLIN (MAJOR),VLN,214,1,VLN-214,VLN-214-01,,1,CHICAGO CAMPUS,99,1,98,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,6,2: Schaumburg Course,1,S,Studio
202510,10655,ORCHESTRA,ENS,202,1,ENS-202,ENS-202-01,H6,1,CHICAGO CAMPUS,99,75,24,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,6,2: Schaumburg Course,1,EN,Ensemble
202510,10668,CHAMBER MUSIC (STRINGS),ENS,307,1,ENS-307,ENS-307-01,I2,1,CHICAGO CAMPUS,99,27,72,,0,RE,**Registered**,College of Performing Arts,Undergraduate,College of Performing Arts,Violin,CHICAGO CAMPUS,17,6,2: Schaumburg Course,1,EN,Ensemble
